,4401
0,
1,0.3796555976644153
2,0.6833800757959475
3,0.7320408600979567
4,0.7452604891370547
5,0.6472223998279082
6,0.6334140826965167
7,0.5809286948620278
8,0.6496329115591107
9,0.6751547917255281
10,0.1786552540938893
11,0.24466694071706768
12,0.21730477422037228
13,0.11920916697579492
14,0.1580205619337673
15,0.3755175384256859
16,0.2690206707750331
17,0.3983832621982929
18,0.5366488869850955
19,0.55281353454775
20,0.628900385647254
21,0.7609487301117333
22,0.47616333128109256
23,0.47616333128109256
24,0.4607842120516264
25,0.24225642898586505
26,0.551772384185751
27,0.5951975215725436
28,0.5997840501598126
29,0.45300147378919015
30,0.6152561487392401
31,0.7404606523700273
32,0.4893101436007288
33,0.5821385830854369
34,0.6800911873139805
35,0.7130044843049327
36,0.7031320066915463
37,0.7761087368124893
38,0.7990846388936742
39,0.7400473708707939
40,0.741232357344811
41,0.7412323573448107
42,0.8061536051678755
43,0.42404625340363894
44,0.3737349252964119
45,0.3737349252964119
46,0.3215991432958269
47,0.40389869849982635
48,0.40389869849982635
49,0.5436510475256567
50,0.5198560631456395
51,0.5425250862599458
52,0.45393924521661905
53,0.45393924521661905
54,0.5958899138631591
55,0.5684485357532841
56,0.5821385830854369
57,0.5731583481234153
58,0.5581750082915445
59,0.8370619127280313
60,0.8680561607899645
61,0.726054376509247
62,0.726054376509247
63,0.6636292097382155
64,0.8212218968532565
65,0.8042230722341678
66,0.567675512698221
67,0.6102658132579245
68,0.7959000026346273
69,0.8830657759658863
70,0.8212218968532565
71,0.5252017673654972
72,0.5982733176076533
73,0.5146442546117631
74,0.5757548249812018
75,0.6080586633552891
76,0.568448535753284
77,0.6326554834908785
78,0.569905079928336
79,0.6326554834908786
80,0.6561305745999307
81,0.7628935254332355
82,0.7390968352499288
83,0.6051596782448356
84,0.5997840501598125
85,0.7006755633702096
86,0.6676838793888408
87,0.5809286948620277
88,0.6152561487392401
89,0.7473916974617614
90,0.7422509200957668
91,0.6334140826965166
92,0.8619721440410061
93,0.5652812487663611
94,0.5091098360001579
95,0.5020076566322328
96,0.5652650009670184
97,0.5652527157355062
98,0.42120572331447564
99,0.5692021006550613
100,0.5695067264573992
101,0.5692021006550614
102,0.5409625349850505
103,0.5961657560107398
104,0.5011358588354264
105,0.4761633312810926
106,0.5022371476368188
107,0.3122724793224125
108,0.6887956604708019
109,0.6364034072266888
110,0.3968996001976577
111,0.33046140460268164
112,0.33046140460268164
113,0.3509850512941974
114,0.218849502571676
115,0.4189866136330057
116,0.6283421073431268
117,0.4548182858596772
118,0.39486681039124993
119,0.4548182858596772
120,0.698379629639749
121,0.6813239231005007
122,0.7269851216306903
123,0.622378173649028
124,0.5893357699904614
125,0.5893357699904614
126,0.4369904689044919
127,0.47955858703375454
128,0.47955858703375454
129,0.4212057233144757
130,0.3968996001976579
131,0.39930972966259287
132,0.2961960879622544
133,0.3239682712356884
134,0.3842414379772118
135,0.509913289020142
136,0.3636838042068187
137,0.357627500927385
138,0.357627500927385
139,0.23437733556384882
140,0.5483914188486
141,0.6283421073431268
142,0.5650609382017818
143,0.47616333128109256
144,0.6026845771641824
145,0.5241239294192471
146,0.4418282410409308
147,0.637650879303766
148,0.643943036509001
149,0.826138584536509
150,0.8026750576370195
151,0.7836073719507741
152,0.7817719397832654
153,0.7458804384263523
154,0.6887956604708018
155,0.5859940677386777
156,0.6496329115591108
157,0.47386640661481155
158,0.5809286948620277
159,0.6102487069682953
160,0.7251190518093862
161,0.8182329521485998
162,0.6945231019200132
163,0.7390968352499288
164,0.7891895396839639
165,0.866426771909399
166,0.6410982220295433
167,0.6564895946846839
168,0.5642567236854296
169,0.6289003856472539
170,0.7232022796531562
171,0.7232022796531562
172,0.7031320066915464
173,0.5683176377121452
174,0.2939347008617774
175,0.3516568355403763
176,0.24466694071706768
177,0.26860882033578865
178,0.339674149874334
179,0.3536528678488413
180,0.8459173297142
181,0.7236182908444949
182,0.7761087368124892
183,0.915459866033398
184,0.896086899025048
185,0.733863904049487
186,0.6230391171836406
187,0.700253657914366
188,0.7130044843049327
189,0.9027366433353876
190,0.7549878930453263
191,0.7002536579143659
192,0.8093470484660056
193,0.675154791725528
194,0.6496329115591107
195,0.699648466329962
196,0.7219730941704037
197,0.6800911873139805
198,0.6800911873139805
199,0.8576382682402268
200,0.8576382682402268
201,0.8053059279931444
202,0.6829254172894363
203,0.7534209442354427
204,0.5022371476368188
205,0.5695067264573991
206,0.49779993602468875
207,0.5026090374675883
208,0.6364034072266888
209,0.733863904049487
210,0.733863904049487
211,0.8631576872354695
212,0.7130044843049327
213,0.7073059291745855
214,0.5847663675338706
215,0.5847663675338706
216,0.7629269629256349
217,0.7470338759864046
218,0.7050746813767712
219,0.7338639040494869
220,0.7626971487342479
221,0.6283421073431268
222,0.8126429965002081
223,0.8126429965002081
224,0.41037856063566125
225,0.6829254172894363
226,0.5695067264573992
227,0.5695067264573992
228,0.6596240572660655
229,0.6534811599213962
230,0.6253341049433054
231,0.6255068339599081
232,0.6326554834908786
233,0.6326554834908786
234,0.8391887393526971
235,0.8061536051678756
236,0.8061536051678756
237,0.7458804384263522
238,0.7458804384263522
239,0.7549878930453263
240,0.8654708520179372
241,0.8009600324197256
242,0.8038437280978595
243,0.6887956604708019
244,0.7700969597097889
245,0.7031320066915464
246,0.8397483753344721
247,0.817487968334122
248,0.8814780112518732
249,0.8764431768362444
250,0.7260543765092469
251,0.548362168088657
252,0.5436510475256568
253,0.5436510475256568
254,0.6253341049433054
255,0.666767775679248
256,0.600783787550441
257,0.7721671128472342
258,0.7549878930453263
259,0.8734799748073787
260,0.8734799748073787
261,0.7308624031113653
262,0.7708859464434742
263,0.71611965570621
264,0.6609094333482081
265,0.6609094333482081
266,0.692492858004936
267,0.692492858004936
268,0.6298753674517995
269,0.5961657560107397
270,0.6575827845326953
271,0.5020076566322327
272,0.45393924521661905
273,0.6575827845326953
274,0.6629192133345297
275,0.5997840501598126
276,0.5960458348789749
277,0.4961536421126271
278,0.45958289640411615
279,0.7260543765092468
280,0.6887956604708017
281,0.7031320066915464
282,0.5997840501598125
283,0.5821385830854369
284,0.7761087368124892
285,0.7527778781741019
286,0.7176772476817187
287,0.7740062347767781
288,0.832938193741414
289,0.7761087368124894
290,0.6713448678498094
291,0.6500457701400664
292,0.5893357699904614
293,0.5893357699904614
294,0.7817719397832654
295,0.812642996500208
296,0.7721671128472342
297,0.6569215018462291
298,0.8182329521485999
299,0.8093470484660057
300,0.8538482159381481
301,0.5020076566322327
302,0.5508026978000301
303,0.5692021006550613
304,0.6361670536733038
305,0.5182770909953526
306,0.42367288531309805
307,0.568317637712145
308,0.6569215018462292
309,0.7338639040494869
310,0.6935720286282303
311,0.8053059279931444
312,0.6772164317213484
313,0.6689578343646755
314,0.6689578343646755
315,0.6327593294406921
316,0.6289003856472538
317,0.55281353454775
318,0.5847663675338706
319,0.568216468572454
320,0.6026845771641824
321,0.6665064936775291
322,0.6813239231005007
323,0.5838834180434497
324,0.6833800757959477
325,0.41340276190125225
326,0.659835732585687
327,0.6665064936775291
328,0.5376984844100727
329,0.5034829888100517
330,0.4974376690280695
331,0.6496329115591107
332,0.8818041025853322
333,0.8370619127280313
334,0.7846215685064584
335,0.5809024411292334
336,0.6914131684596109
337,0.6472223998279082
338,0.580129229887163
339,0.5114532768587631
340,0.6289003856472538
341,0.6255068339599082
342,0.6004410122599134
343,0.37145136926055194
344,0.4420829430924636
345,0.46475156904173687
346,0.537698484410073
347,0.537698484410073
348,0.4450030138466649
349,0.501463879822337
350,0.5897635863050562
351,0.3809458498038511
352,0.40349667100563585
353,0.4590885882251539
354,0.3304614046026815
355,0.5692021006550613
356,0.48366196641937753
357,0.47616333128109245
358,0.5182770909953525
359,0.4762472290489215
360,0.6263490551057788
361,0.580129229887163
362,0.6263490551057788
363,0.4847839457015664
364,0.6051596782448357
365,0.7073059291745856
366,0.6153740650677596
367,0.5757548249812017
368,0.6713448678498096
369,0.7260543765092469
370,0.5366488869850955
371,0.5483621680886569
372,0.5483621680886569
373,0.5961414934936512
374,0.5960458348789748
375,0.5996716473090093
376,0.6080586633552891
377,0.5483621680886569
378,0.6887956604708018
379,0.7549878930453263
380,0.6596240572660654
381,0.5731583481234152
382,0.5581750082915445
383,0.626349055105779
384,0.7219730941704037
385,0.6502242152466368
386,0.6596240572660655
387,0.5731583481234153
388,0.626349055105779
389,0.6153740650677596
390,0.6119403904757476
391,0.6364034072266888
392,0.7434818904150838
393,0.7404606523700271
394,0.7633451765829815
395,0.8654708520179372
396,0.60850264128093
397,0.7521238573050394
398,0.7276781898895096
399,0.7276781898895096
400,0.7276781898895096
401,0.57847533632287
402,0.7338639040494869
403,0.7130044843049327
404,0.6800911873139805
405,0.8681998000370339
406,0.855014100782705
407,0.7716595419103653
408,0.7434818904150837
409,0.8654708520179372
410,0.7626971487342479
411,0.7434818904150837
412,0.7832582437168227
413,0.7434818904150837
414,0.6410982220295433
415,0.7243367152989313
416,0.6983796296397491
417,0.6080586633552891
418,0.6629192133345297
419,0.5652527157355061
420,0.6189918994618605
421,0.6676838793888409
422,0.68345818976726
423,0.6567408938936184
424,0.7006755633702099
425,0.6636292097382155
426,0.7176265498523309
427,0.7817719397832655
428,0.7089013373725218
429,0.8026750576370196
430,0.8026750576370196
431,0.6826960302076712
432,0.7825542242299319
433,0.7236182908444949
434,0.7176265498523309
435,0.698379629639749
436,0.7176265498523309
437,0.8126429965002081
438,0.7832582437168228
439,0.6935168034890625
440,0.6833800757959474
441,0.7716595419103655
442,0.8550141007827049
443,0.5078960154021913
444,0.4349775784753364
445,0.4653255492148289
446,0.2455381610668893
447,0.6673833662207809
448,0.7243367152989311
449,0.5491883743779793
450,0.7028122830282384
451,0.7269851216306903
452,0.7434818904150838
453,0.5491883743779793
454,0.5581934148635589
455,0.580129229887163
456,0.45958289640411615
457,0.5692021006550613
458,0.60850264128093
459,0.5692021006550613
460,0.7232022796531562
461,0.8680561607899645
462,0.6856072716848288
463,0.6667677756792482
464,0.5508026978000301
465,0.5251903800595269
466,0.5034829888100516
467,0.4953783621272046
468,0.660600995132375
469,0.7609487301117331
470,0.5410507062437847
471,0.3962447114987487
472,0.4687546711276976
473,0.43538366046328264
474,0.4925216583671469
475,0.637650879303766
476,0.6442969142974552
477,0.4385174418668192
478,0.4640235082565076
479,0.37352205652415754
480,0.5436510475256568
481,0.5436510475256568
482,0.6534811599213961
483,0.6564895946846839
484,0.6334140826965167
485,0.7675119559508615
486,0.7675119559508615
487,0.8521158969801322
488,0.7031320066915463
489,0.6230391171836406
490,0.6119403904757476
491,0.6887956604708018
492,0.770096959709789
493,0.8009600324197258
494,0.7629269629256349
495,0.7452604891370547
496,0.8449547612158287
497,0.8399893966504773
498,0.8619721440410062
499,0.8085862101178978
500,0.8185696132337922
501,0.8185696132337922
502,0.8818041025853322
503,0.8990452423627169
504,0.7390968352499289
505,0.8893836436397824
506,0.8893836436397824
507,0.778062443457646
508,0.700253657914366
509,0.6667677756792482
510,0.700253657914366
511,0.5997840501598126
512,0.691413168459611
513,0.569905079928336
514,0.569905079928336
515,0.7031320066915464
516,0.7340008221512031
517,0.7444131096586414
518,0.6793278104535143
519,0.7434818904150838
520,0.8308711955484824
521,0.8370619127280313
522,0.7050746813767715
523,0.667683879388841
524,0.5839890332334878
525,0.6751547917255281
526,0.7031320066915464
527,0.7031320066915464
528,0.7176265498523308
529,0.7549913908467016
530,0.691413168459611
531,0.7040075942162234
532,0.7040075942162234
533,0.7040075942162234
534,0.7040075942162234
535,0.7817719397832654
536,0.7470338759864046
537,0.8795272461842827
538,0.8459173297142
539,0.7986276604577959
540,0.6051596782448356
541,0.7817719397832654
542,0.8503587244273375
543,0.8503587244273375
544,0.8061536051678756
545,0.8182329521485998
546,0.8182329521485998
547,0.8370619127280313
548,0.7549878930453263
549,0.6534811599213963
550,0.71611965570621
551,0.6887956604708018
552,0.6561305745999306
553,0.6561305745999306
554,0.6561305745999306
555,0.7260543765092469
556,0.7260543765092469
557,0.7260543765092469
558,0.5831553823660659
559,0.5831553823660659
560,0.5671723276528863
561,0.4762472290489216
562,0.6364034072266888
563,0.6887956604708017
564,0.7390968352499289
565,0.6051596782448356
566,0.5692021006550612
567,0.6080586633552892
568,0.7025850220047055
569,0.7025850220047055
570,0.4900009614773101
571,0.4900009614773101
572,0.6500457701400665
573,0.3965291797828338
574,0.5528135345477501
575,0.5528135345477501
576,0.5528135345477501
577,0.5194282242231177
578,0.6755186128628382
579,0.7422509200957669
580,0.4974376690280695
581,0.48478394570156624
582,0.6917428339420527
583,0.7060993384859734
584,0.7031320066915463
585,0.6284977748387794
586,0.7677479863880399
587,0.8680561607899645
588,0.8352423148617136
589,0.8216892704885694
590,0.826138584536509
591,0.8352423148617137
592,0.749452851104959
593,0.749452851104959
594,0.749452851104959
595,0.7900861369933133
596,0.8360978179187686
597,0.8256306035453408
598,0.8542636189509603
599,0.7866810882194906
600,0.8195591071087203
601,0.8195591071087203
602,0.7970744227031973
603,0.7836073719507741
604,0.8085862101178978
605,0.5997840501598126
606,0.6606009951323751
607,0.6051596782448356
608,0.626349055105779
609,0.626349055105779
610,0.626349055105779
611,0.6496329115591107
612,0.4981599574358053
613,0.5045132906972531
614,0.42001721901450245
615,0.4252845701648824
616,0.3924785295336631
617,0.5982733176076533
618,0.6500457701400665
619,0.6500457701400665
620,0.7243367152989311
621,0.5727083682644045
622,0.5727083682644045
623,0.41705282565545804
624,0.5847663675338706
625,0.6813239231005007
626,0.6334140826965166
627,0.5581934148635589
628,0.5491883743779793
629,0.7521238573050395
630,0.7521238573050395
631,0.8948568254131324
632,0.9372197309417041
633,0.8283107235262143
634,0.7452604891370547
635,0.8012163982055168
636,0.7825542242299319
637,0.8012163982055168
638,0.8212218968532566
639,0.8026750576370195
640,0.7404606523700271
641,0.6702738358229593
642,0.7473916974617615
643,0.8302665957263423
644,0.9040268657462737
645,0.8905595185762779
646,0.7700969597097888
647,0.7422509200957668
648,0.7549878930453263
649,0.7260543765092468
650,0.6887956604708017
651,0.7236182908444949
652,0.8182329521485997
653,0.6051596782448357
654,0.695275536567251
655,0.868199800037034
656,0.7390968352499288
657,0.828310723526214
658,0.7891895396839639
659,0.7891895396839639
660,0.9351522891602033
661,0.8631576872354693
662,0.8216892704885695
663,0.84722354954277
664,0.8053059279931444
665,0.8053059279931444
666,0.84722354954277
667,0.8814780112518733
668,0.7784329935172078
669,0.7784329935172078
670,0.7260543765092469
671,0.8764431768362444
672,0.8764431768362444
673,0.8814780112518732
674,0.8352423148617137
675,0.8009600324197258
676,0.8680561607899645
677,0.8370619127280313
678,0.7937219730941704
679,0.7937219730941704
680,0.8302665957263422
681,0.8576382682402267
682,0.889231373981118
683,0.8576382682402267
684,0.749452851104959
685,0.8053059279931444
686,0.8053059279931444
687,0.8948568254131324
688,0.9027366433353875
689,0.9282511210762332
690,0.9282511210762332
691,0.7846215685064584
692,0.7846215685064584
693,0.6629192133345297
694,0.7846215685064584
695,0.7846215685064584
696,0.6983796296397491
697,0.7470338759864047
698,0.739096835249929
699,0.7867805020402469
700,0.8142291335352532
701,0.8232682793800817
702,0.9282511210762332
703,0.8948568254131322
704,0.7434818904150838
705,0.7677479863880399
706,0.7031320066915463
707,0.7338639040494869
708,0.6080586633552891
709,0.6658968561681329
710,0.7521238573050395
711,0.60850264128093
712,0.6689578343646754
713,0.7308624031113653
714,0.5997840501598126
715,0.5982733176076535
716,0.5409625349850504
717,0.5366488869850955
718,0.6856072716848288
719,0.8009600324197258
720,0.7236182908444949
721,0.7176772476817185
722,0.5425250862599458
723,0.47406168580130187
724,0.47406168580130187
725,0.5997840501598126
726,0.7031320066915464
727,0.8053059279931444
728,0.8009600324197258
729,0.8218628084900994
730,0.8503587244273375
731,0.7031320066915463
732,0.7521238573050395
733,0.811906906678412
734,0.7444164180919656
735,0.47366555518131814
736,0.6636292097382155
737,0.6636292097382155
738,0.6102487069682955
739,0.6361670536733038
740,0.6751547917255281
741,0.8370619127280313
742,0.6996484663299622
743,0.8093470484660056
744,0.7549878930453263
745,0.7422509200957669
746,0.8370619127280313
747,0.8370619127280313
748,0.8459173297142001
749,0.8818041025853322
750,0.8662532800241101
751,0.8662532800241101
752,0.866426771909399
753,0.7404606523700275
754,0.7473916974617615
755,0.5727083682644046
756,0.6596240572660655
757,0.7031320066915463
758,0.6667677756792482
759,0.7974806485766965
760,0.6062827260095544
761,0.6833800757959474
762,0.7220522504935262
763,0.7056919044968256
764,0.7761087368124893
765,0.8521158969801322
766,0.8093470484660056
767,0.8093470484660056
768,0.7628935254332355
769,0.6751547917255281
770,0.6284977748387794
771,0.6284977748387794
772,0.6917428339420529
773,0.7458804384263522
774,0.84722354954277
775,0.8382348872084948
776,0.8344641688305648
777,0.8053059279931444
778,0.7958279500545978
779,0.886008198421034
780,0.8360978179187687
781,0.8085862101178978
782,0.7721671128472342
783,0.7721671128472342
784,0.8053059279931443
785,0.8607934969978304
786,0.8009600324197258
787,0.8009600324197258
788,0.6496329115591107
789,0.7219730941704037
790,0.6289003856472539
791,0.6561305745999306
792,0.6561305745999306
793,0.6561305745999306
794,0.6917428339420529
795,0.5961414934936513
796,0.7549878930453263
797,0.8521158969801322
798,0.8521158969801322
799,0.7832582437168228
800,0.7832582437168228
801,0.8061536051678756
802,0.7761087368124892
803,0.5194282242231177
804,0.6996484663299621
805,0.6496329115591107
806,0.8892313739811178
807,0.7846215685064583
808,0.8654708520179372
809,0.9282511210762332
810,0.9372197309417041
811,0.8218628084900994
812,0.7867805020402469
813,0.7867805020402469
814,0.7867805020402469
815,0.7549913908467016
816,0.7680735093142246
817,0.8026750576370195
818,0.8397483753344721
819,0.8654708520179372
820,0.8261385845365089
821,0.7891895396839639
822,0.7891895396839639
823,0.8061536051678755
824,0.852324702858681
825,0.852324702858681
826,0.7836073719507741
827,0.7836073719507741
828,0.6755186128628381
829,0.5893357699904614
830,0.6080586633552891
831,0.648475121602216
832,0.6945231019200132
833,0.6564895946846839
834,0.6564895946846839
835,0.5315178367301815
836,0.46394680381623543
837,0.5757548249812017
838,0.5011198222313539
839,0.5011198222313539
840,0.5011198222313539
841,0.7176265498523309
842,0.9040268657462737
843,0.8948568254131323
844,0.7626971487342479
845,0.6364034072266888
846,0.5731583481234153
847,0.5731583481234153
848,0.6502242152466368
849,0.6502242152466368
850,0.7171272400327844
851,0.6189491606990484
852,0.6189491606990484
853,0.7473916974617615
854,0.8014951506248769
855,0.8818041025853322
856,0.8818041025853322
857,0.8014951506248769
858,0.8014951506248769
859,0.7158854603305058
860,0.7158854603305056
861,0.7028122830282383
862,0.7772824587133497
863,0.801495150624877
864,0.7366144832006676
865,0.7366144832006676
866,0.647222399827908
867,0.6004157914612103
868,0.6189918994618605
869,0.6898446797386416
870,0.6534811599213963
871,0.5893357699904616
872,0.7434818904150838
873,0.852324702858681
874,0.8308711955484824
875,0.8680561607899645
876,0.8905595185762779
877,0.7422509200957669
878,0.7422509200957669
879,0.7398852264554343
880,0.7351391359527435
881,0.8391887393526972
882,0.7867805020402469
883,0.7677479863880399
884,0.8565022421524664
885,0.7677479863880399
886,0.8232682793800816
887,0.7846215685064584
888,0.8948568254131323
889,0.6404023966286864
890,0.7867805020402467
891,0.7867805020402467
892,0.7700969597097888
893,0.7700969597097888
894,0.7700969597097888
895,0.6636292097382155
896,0.7836073719507742
897,0.7295245616415634
898,0.7444131096586413
899,0.7444131096586413
900,0.7444131096586413
901,0.813459471823022
902,0.8026750576370195
903,0.8308711955484823
904,0.8308711955484823
905,0.7473916974617615
906,0.7473916974617615
907,0.6813239231005007
908,0.7340008221512031
909,0.7444131096586413
910,0.7444131096586413
911,0.7549913908467016
912,0.7157438550555906
913,0.6695395786956366
914,0.6183179715823092
915,0.7121210549888771
916,0.6743207843299598
917,0.7609487301117331
918,0.7056919044968257
919,0.7220522504935262
920,0.7700969597097889
921,0.6636292097382155
922,0.6153740650677597
923,0.7473916974617615
924,0.5538719316580155
925,0.6945231019200134
926,0.6813239231005008
927,0.6983796296397493
928,0.8093470484660056
929,0.8565022421524664
930,0.8734799748073787
931,0.7761087368124894
932,0.7867805020402469
933,0.7867805020402469
934,0.7867805020402469
935,0.6887956604708019
936,0.6887956604708019
937,0.6887956604708019
938,0.789189539683964
939,0.789189539683964
940,0.7628935254332356
941,0.7846215685064584
942,0.789189539683964
943,0.7549878930453263
944,0.7422509200957668
945,0.7260543765092469
946,0.7549878930453263
947,0.8352423148617137
948,0.8948568254131323
949,0.8764431768362444
950,0.852324702858681
951,0.7171272400327844
952,0.6278349460725202
953,0.7452604891370547
954,0.7817719397832655
955,0.7073059291745853
956,0.6433102996794268
957,0.7176265498523309
958,0.7633451765829815
959,0.7056919044968257
960,0.8521158969801321
961,0.6996484663299622
962,0.7700969597097889
963,0.7700969597097889
964,0.8009600324197256
965,0.8009600324197256
966,0.7232022796531562
967,0.7232022796531562
968,0.6917428339420529
969,0.6917428339420529
970,0.6917428339420529
971,0.6917428339420529
972,0.6596240572660655
973,0.5652527157355061
974,0.6080586633552891
975,0.5581750082915445
976,0.5366488869850955
977,0.7232022796531562
978,0.7700969597097888
979,0.7700969597097888
980,0.8093470484660056
981,0.8397483753344721
982,0.8764431768362444
983,0.8182329521485999
984,0.8093470484660056
985,0.8093470484660056
986,0.8521158969801322
987,0.8521158969801322
988,0.8370619127280313
989,0.762697148734248
990,0.8182329521485998
991,0.7891895396839639
992,0.8174879683341219
993,0.48478394570156635
994,0.49000096147731
995,0.6364034072266888
996,0.739096835249929
997,0.762697148734248
998,0.7974806485766968
999,0.6404023966286863
1000,0.6364034072266888
1001,0.5997840501598126
1002,0.5436510475256568
1003,0.5997840501598126
1004,0.700253657914366
1005,0.6361670536733038
1006,0.595889913863159
1007,0.5997840501598125
1008,0.5731583481234152
1009,0.6102487069682954
1010,0.7937219730941704
1011,0.8218628084900993
1012,0.7260543765092468
1013,0.7176265498523308
1014,0.6887956604708018
1015,0.6887956604708018
1016,0.6036401286319363
1017,0.6036401286319363
1018,0.7371318811789099
1019,0.700253657914366
1020,0.700253657914366
1021,0.6935720286282304
1022,0.8009600324197258
1023,0.7549878930453262
1024,0.7260543765092468
1025,0.6102487069682955
1026,0.6534811599213962
1027,0.7171272400327845
1028,0.7171272400327845
1029,0.8232682793800817
1030,0.7338639040494869
1031,0.656921501846229
1032,0.7700969597097888
1033,0.6284977748387796
1034,0.5652527157355062
1035,0.6496329115591107
1036,0.7521238573050394
1037,0.8654708520179372
1038,0.8654708520179372
1039,0.7677479863880399
1040,0.8370619127280314
1041,0.7675119559508614
1042,0.7675119559508614
1043,0.7675119559508614
1044,0.7700969597097888
1045,0.7836073719507741
1046,0.9027366433353877
1047,0.826138584536509
1048,0.8061536051678757
1049,0.7628935254332355
1050,0.7626971487342479
1051,0.7473916974617615
1052,0.5290253595173948
1053,0.6636292097382155
1054,0.6755186128628382
1055,0.599149739771224
1056,0.6534811599213963
1057,0.6983796296397492
1058,0.7176265498523308
1059,0.6051596782448357
1060,0.5859940677386776
1061,0.5859940677386776
1062,0.6051596782448357
1063,0.7521238573050394
1064,0.7521238573050394
1065,0.7521238573050394
1066,0.6713448678498095
1067,0.6713448678498095
1068,0.770420817232746
1069,0.770420817232746
1070,0.7345824393757061
1071,0.7345824393757061
1072,0.6412556053811658
1073,0.7345824393757061
1074,0.6739811188837367
1075,0.6928941941149853
